second	tx	tx_get	tx_put	tx_del	rx	rx_getSucc	rx_putSucc	rx_delSucc
161	5076153.00	0.00	0.00	0.00	4352805.00	4352711.00	0.00	0.00	
162	5071451.00	0.00	0.00	0.00	4382780.00	4382825.00	0.00	0.00	
163	4869255.00	0.00	0.00	0.00	4287978.00	4287985.00	0.00	0.00	
164	4867304.00	0.00	0.00	0.00	4282280.00	4282227.00	0.00	0.00	
165	4907391.00	0.00	0.00	0.00	4293932.00	4293914.00	0.00	0.00	
166	4894611.00	0.00	0.00	0.00	4297310.00	4297290.00	0.00	0.00	
167	4868836.00	0.00	0.00	0.00	4296577.00	4296588.00	0.00	0.00	
168	4700346.00	0.00	0.00	0.00	4190620.00	4190604.00	0.00	0.00	
169	4771026.00	0.00	0.00	0.00	4236356.00	4236334.00	0.00	0.00	
170	4871937.00	0.00	0.00	0.00	4288247.00	4288234.00	0.00	0.00	
171	4855202.00	0.00	0.00	0.00	4288167.00	4288193.00	0.00	0.00	
172	4846980.00	0.00	0.00	0.00	4282113.00	4282096.00	0.00	0.00	
173	4758159.00	0.00	0.00	0.00	4198919.00	4198913.00	0.00	0.00	
174	4711022.00	0.00	0.00	0.00	4152256.00	4152248.00	0.00	0.00	
175	4704626.00	0.00	0.00	0.00	4155358.00	4155328.00	0.00	0.00	
176	4704800.00	0.00	0.00	0.00	4157886.00	4157907.00	0.00	0.00	
177	4718555.00	0.00	0.00	0.00	4160617.00	4160584.00	0.00	0.00	
178	4576130.00	0.00	0.00	0.00	4045001.00	4044992.00	0.00	0.00	
179	4531345.00	0.00	0.00	0.00	4022725.00	4022698.00	0.00	0.00	
180	4525508.00	0.00	0.00	0.00	4025726.00	4025749.00	0.00	0.00	
181	4533661.00	0.00	0.00	0.00	4022204.00	4022212.00	0.00	0.00	
182	4532813.00	0.00	0.00	0.00	4021951.00	4021935.00	0.00	0.00	
183	4531057.00	0.00	0.00	0.00	4022477.00	4022478.00	0.00	0.00	
184	4532391.00	0.00	0.00	0.00	4023968.00	4023933.00	0.00	0.00	
185	4525304.00	0.00	0.00	0.00	4026251.00	4026248.00	0.00	0.00	
