second	tx	tx_get	tx_put	tx_del	rx	rx_getSucc	rx_putSucc	rx_delSucc
190	44999624.00	44999624.00	0.00	0.00	44959008.00	44958920.00	0.00	0.00	0.00	0.00
191	45000344.00	45000344.00	0.00	0.00	44961916.00	44961968.00	0.00	0.00	0.00	0.00
192	44999908.00	44999908.00	0.00	0.00	44966336.00	44966280.00	0.00	0.00	0.00	0.00
193	44099192.00	44099192.00	0.00	0.00	43773584.00	43773616.00	0.00	0.00	0.00	0.00
194	42500968.00	42500968.00	0.00	0.00	41631504.00	41631456.00	0.00	0.00	0.00	0.00
195	41452280.00	41452280.00	0.00	0.00	40192624.00	40192608.00	0.00	0.00	0.00	0.00
196	43444088.00	43444092.00	0.00	0.00	42889580.00	42889548.00	0.00	0.00	0.00	0.00
197	44978288.00	44978284.00	0.00	0.00	44946988.00	44947016.00	0.00	0.00	0.00	0.00
198	45000400.00	45000400.00	0.00	0.00	44973152.00	44973080.00	0.00	0.00	0.00	0.00
199	44999620.00	44999620.00	0.00	0.00	44977000.00	44977024.00	0.00	0.00	0.00	0.00
200	45000076.00	45000076.00	0.00	0.00	44980360.00	44980308.00	0.00	0.00	0.00	0.00
201	44999916.00	44999916.00	0.00	0.00	44981268.00	44981296.00	0.00	0.00	0.00	0.00
202	45000064.00	45000064.00	0.00	0.00	44982500.00	44982476.00	0.00	0.00	0.00	0.00
203	45000068.00	45000068.00	0.00	0.00	44982380.00	44982368.00	0.00	0.00	0.00	0.00
204	44996336.00	44996336.00	0.00	0.00	44980396.00	44980376.00	0.00	0.00	0.00	0.00
205	44999704.00	44999704.00	0.00	0.00	44983972.00	44983944.00	0.00	0.00	0.00	0.00
206	45000056.00	45000056.00	0.00	0.00	44985300.00	44985276.00	0.00	0.00	0.00	0.00
207	44999880.00	44999880.00	0.00	0.00	44986032.00	44986048.00	0.00	0.00	0.00	0.00
208	44998996.00	44998996.00	0.00	0.00	44985840.00	44985808.00	0.00	0.00	0.00	0.00
209	45000240.00	45000240.00	0.00	0.00	44988584.00	44988576.00	0.00	0.00	0.00	0.00
210	45000036.00	45000036.00	0.00	0.00	44989208.00	44989200.00	0.00	0.00	0.00	0.00
211	44999924.00	44999924.00	0.00	0.00	44990648.00	44990608.00	0.00	0.00	0.00	0.00
