second	tx	tx_grant	tx_grant_re4wait	tx_release	tx_release_re4modfail	tx_release_re4wait	rx	rx_grantSucc	rx_queueSucc	rx_releaseSucc	rx_grantFail	rx_grantModFail	rx_releaseFail	rx_releaseModFail	rx_p4	rx_grantSucc_p4	rx_queueSucc_p4	rx_releaseSucc_p4	rx_grantFail_p4	rx_releaseFail_p4	rx_bdFail_p4	rx_mirror_p4	rx_fpga	rx_grantSucc_fpga	rx_queueSucc_fpga	rx_releaseSucc_fpga	rx_grantFail_fpga	rx_grantModFail_fpga	rx_grantModHitFail_fpga	rx_grantModNfsFail_fpga	rx_releaseFail_fpga	rx_releaseModFail_fpga	rx_releaseModHitFail_fpga	rx_releaseModNfsFail_fpga	dropped_pkt	txn_fail	txn_total	
151	4301737.00	2563655.00	6445.00	1726413.00	0.00	5224.00	4291168.00	1727006.00	0.00	1726906.00	837168.00	0.00	7.00	0.00	2202889.00	767564.00	0.00	767630.00	667689.00	6.00	0.00	0.00	2088200.00	959444.00	0.00	959276.00	169479.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	221.00	2563655.00	
152	4295805.00	2555295.00	7232.00	1727662.00	0.00	5616.00	4282232.00	1727541.00	0.00	1727208.00	827370.00	0.00	17.00	0.00	2203876.00	771866.00	0.00	771939.00	660056.00	15.00	0.00	0.00	2078262.00	955677.00	0.00	955270.00	167314.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	284.00	2555301.00	
153	4314730.00	2570647.00	6053.00	1733137.00	0.00	4894.00	4304091.00	1733202.00	0.00	1733300.00	837527.00	0.00	7.00	0.00	2231134.00	781095.00	0.00	780952.00	669081.00	6.00	0.00	0.00	2072903.00	952107.00	0.00	952349.00	168446.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	236.00	2570658.00	
154	4323004.00	2605362.00	4780.00	1709300.00	0.00	3563.00	4314528.00	1709269.00	0.00	1709101.00	895963.00	0.00	17.00	0.00	2255677.00	783597.00	0.00	783579.00	688483.00	17.00	0.00	0.00	2058676.00	925672.00	0.00	925524.00	207480.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	119.00	2605361.00	
155	4320216.00	2600638.00	5616.00	1709757.00	0.00	4205.00	4309160.00	1709308.00	0.00	1709262.00	890509.00	0.00	7.00	0.00	2272956.00	793459.00	0.00	793469.00	686021.00	7.00	0.00	0.00	2036135.00	915852.00	0.00	915795.00	204488.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	201.00	2600644.00	
156	4348160.00	2641808.00	1731.00	1703324.00	0.00	1297.00	4345422.00	1703442.00	0.00	1703549.00	938308.00	0.00	10.00	0.00	2296580.00	791720.00	0.00	791729.00	713122.00	9.00	0.00	0.00	2048729.00	911722.00	0.00	911820.00	225186.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	35.00	2641819.00	
157	4319435.00	2652959.00	4592.00	1658746.00	0.00	3138.00	4311971.00	1658759.00	0.00	1658673.00	994371.00	0.00	7.00	0.00	2314701.00	790745.00	0.00	790776.00	733174.00	6.00	0.00	0.00	1997112.00	868016.00	0.00	867898.00	261198.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	131.00	2652952.00	
158	4300934.00	2808960.00	4794.00	1484639.00	0.00	2541.00	4294248.00	1484426.00	0.00	1484961.00	1324709.00	0.00	13.00	0.00	2361602.00	741457.00	0.00	741612.00	878521.00	12.00	0.00	0.00	1932510.00	742970.00	0.00	743349.00	446190.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	199.00	2808967.00	
159	4315847.00	2839966.00	3499.00	1470559.00	0.00	1823.00	4309655.00	1470662.00	0.00	1470493.00	1368488.00	0.00	5.00	0.00	2394248.00	745645.00	0.00	745575.00	903022.00	5.00	0.00	0.00	1915401.00	725017.00	0.00	724917.00	465466.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	89.00	2839965.00	
160	4316863.00	2870500.00	1426.00	1444270.00	0.00	667.00	4316033.00	1444480.00	0.00	1444542.00	1426900.00	0.00	6.00	0.00	2402432.00	735416.00	0.00	735477.00	931533.00	6.00	0.00	0.00	1913498.00	709065.00	0.00	709066.00	495367.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	32.00	2870510.00	
161	4310079.00	2882589.00	2679.00	1423556.00	0.00	1255.00	4303999.00	1422937.00	0.00	1422980.00	1457899.00	0.00	10.00	0.00	2414650.00	735842.00	0.00	735836.00	942964.00	9.00	0.00	0.00	1889182.00	687097.00	0.00	687147.00	514937.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	31.00	2882591.00	
162	4310444.00	2880428.00	1709.00	1427490.00	0.00	817.00	4309635.00	1427749.00	0.00	1427834.00	1453950.00	0.00	6.00	0.00	2423409.00	740847.00	0.00	740899.00	941656.00	6.00	0.00	0.00	1886132.00	686903.00	0.00	686935.00	512296.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	50.00	2880427.00	
163	4275714.00	2847187.00	5559.00	1420336.00	0.00	2633.00	4266963.00	1420281.00	0.00	1420208.00	1426322.00	0.00	9.00	0.00	2415112.00	744261.00	0.00	744261.00	926584.00	6.00	0.00	0.00	1851716.00	676024.00	0.00	675949.00	499740.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	185.00	2847191.00	
164	4300230.00	2871502.00	1625.00	1426314.00	0.00	789.00	4298383.00	1426341.00	0.00	1426232.00	1445638.00	0.00	7.00	0.00	2436946.00	745311.00	0.00	745301.00	946326.00	7.00	0.00	0.00	1861279.00	681032.00	0.00	680934.00	499313.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	22.00	2871506.00	
165	4305347.00	2872596.00	1939.00	1429884.00	0.00	928.00	4303146.00	1430216.00	0.00	1430230.00	1442707.00	0.00	7.00	0.00	2452885.00	752845.00	0.00	752834.00	947202.00	4.00	0.00	0.00	1850276.00	677371.00	0.00	677397.00	495506.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	67.00	2872600.00	
166	4306321.00	2884807.00	2330.00	1418071.00	0.00	1113.00	4301884.00	1417761.00	0.00	1417654.00	1466259.00	0.00	27.00	0.00	2454528.00	745593.00	0.00	745555.00	963373.00	7.00	0.00	0.00	1847176.00	672170.00	0.00	672100.00	502886.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	44.00	2884811.00	
167	4298223.00	2889882.00	2142.00	1405118.00	0.00	1081.00	4294662.00	1405050.00	0.00	1405136.00	1484393.00	0.00	21.00	0.00	2453922.00	740075.00	0.00	740141.00	973703.00	3.00	0.00	0.00	1840679.00	664976.00	0.00	664995.00	510690.00	0.00	0.00	0.00	18.00	0.00	0.00	0.00	0.00	45.00	2889884.00	
168	4310782.00	2901310.00	1238.00	1407694.00	0.00	540.00	4310380.00	1407977.00	0.00	1407938.00	1494402.00	0.00	16.00	0.00	2471154.00	745071.00	0.00	744997.00	981076.00	10.00	0.00	0.00	1839182.00	662907.00	0.00	662942.00	513328.00	0.00	0.00	0.00	6.00	0.00	0.00	0.00	0.00	29.00	2901310.00	
169	4318158.00	2897717.00	805.00	1419303.00	0.00	334.00	4316676.00	1419233.00	0.00	1419081.00	1478325.00	0.00	7.00	0.00	2486703.00	755471.00	0.00	755378.00	975854.00	0.00	0.00	0.00	1829943.00	663762.00	0.00	663703.00	502471.00	0.00	0.00	0.00	7.00	0.00	0.00	0.00	0.00	38.00	2897728.00	
170	4326152.00	2881126.00	935.00	1443622.00	0.00	470.00	4324203.00	1443719.00	0.00	1443632.00	1436691.00	0.00	13.00	0.00	2493861.00	770728.00	0.00	770781.00	952344.00	8.00	0.00	0.00	1830195.00	672991.00	0.00	672852.00	484347.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	49.00	2881129.00	
171	4311432.00	2849386.00	3112.00	1457368.00	0.00	1566.00	4306163.00	1457118.00	0.00	1457300.00	1391698.00	0.00	12.00	0.00	2497927.00	784140.00	0.00	784272.00	929511.00	4.00	0.00	0.00	1808203.00	672978.00	0.00	673028.00	462189.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	102.00	2849393.00	
172	2779338.00	1641521.00	62175.00	1040606.00	0.00	35037.00	2665285.00	1040096.00	0.00	1034269.00	590384.00	0.00	205.00	0.00	526515.00	161481.00	0.00	162255.00	202599.00	180.00	0.00	0.00	2138441.00	878615.00	0.00	872015.00	387787.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	9610.00	1641517.00	
173	3377380.00	2000226.00	56071.00	1281864.00	0.00	39219.00	3273689.00	1281917.00	0.00	1278335.00	713397.00	0.00	22.00	0.00	987380.00	306483.00	0.00	306473.00	374404.00	20.00	0.00	0.00	2286290.00	975433.00	0.00	971862.00	338993.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	5191.00	2000230.00	
174	3617277.00	2157270.00	47119.00	1378485.00	0.00	34403.00	3530747.00	1378655.00	0.00	1375948.00	775769.00	0.00	116.00	0.00	1131024.00	346355.00	0.00	346172.00	438384.00	113.00	0.00	0.00	2399466.00	1032301.00	0.00	1029776.00	337386.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	3305.00	2157276.00	
175	3609615.00	2215525.00	47777.00	1315890.00	0.00	30424.00	3524301.00	1315602.00	0.00	1313642.00	894872.00	0.00	43.00	0.00	1286813.00	403986.00	0.00	404037.00	478755.00	35.00	0.00	0.00	2237349.00	911619.00	0.00	909605.00	416117.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	4501.00	2215527.00	
176	3779797.00	2407658.00	40783.00	1307084.00	0.00	24272.00	3711969.00	1307486.00	0.00	1305917.00	1098354.00	0.00	40.00	0.00	1407791.00	421208.00	0.00	421066.00	565479.00	38.00	0.00	0.00	2304008.00	886278.00	0.00	884851.00	532877.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	2794.00	2407672.00	
177	3848943.00	2441207.00	35987.00	1349260.00	0.00	22490.00	3785705.00	1348872.00	0.00	1347330.00	1089339.00	0.00	19.00	0.00	1513553.00	463634.00	0.00	463606.00	586295.00	18.00	0.00	0.00	2272006.00	885237.00	0.00	883724.00	503044.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	2157.00	2441208.00	
178	3905277.00	2486743.00	32677.00	1366317.00	0.00	19540.00	3851791.00	1366769.00	0.00	1365967.00	1118946.00	0.00	31.00	0.00	1563405.00	476189.00	0.00	476157.00	611031.00	28.00	0.00	0.00	2288306.00	890578.00	0.00	889810.00	507915.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	1880.00	2486750.00	
179	3963415.00	2548316.00	28551.00	1370106.00	0.00	16442.00	3916927.00	1370156.00	0.00	1369490.00	1177112.00	0.00	26.00	0.00	1671865.00	508854.00	0.00	508793.00	654193.00	25.00	0.00	0.00	2244922.00	861304.00	0.00	860698.00	522919.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1442.00	2548319.00	
180	3991214.00	2579474.00	26066.00	1370576.00	0.00	15098.00	3946442.00	1370129.00	0.00	1369147.00	1206906.00	0.00	16.00	0.00	1711350.00	520476.00	0.00	520483.00	670377.00	14.00	0.00	0.00	2234848.00	849653.00	0.00	848664.00	536529.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	1418.00	2579469.00	
181	3862713.00	2498397.00	33743.00	1312406.00	0.00	18168.00	3805954.00	1312872.00	0.00	1310838.00	1182177.00	0.00	18.00	0.00	1738526.00	547824.00	0.00	547781.00	642903.00	18.00	0.00	0.00	2067379.00	765048.00	0.00	763058.00	539274.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4275.00	2498407.00	
182	3995823.00	2634599.00	25908.00	1322605.00	0.00	12711.00	3951632.00	1322322.00	0.00	1320714.00	1308423.00	0.00	13.00	0.00	1827221.00	560443.00	0.00	560340.00	706428.00	11.00	0.00	0.00	2124251.00	761879.00	0.00	760374.00	601996.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	3067.00	2634602.00	
183	4039978.00	2660187.00	22595.00	1346406.00	0.00	10790.00	4003861.00	1346411.00	0.00	1345473.00	1311792.00	0.00	25.00	0.00	1889831.00	584495.00	0.00	584694.00	720618.00	24.00	0.00	0.00	2113871.00	761917.00	0.00	760779.00	591174.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	2207.00	2660189.00	
184	4065335.00	2678771.00	21788.00	1353963.00	0.00	10814.00	4031941.00	1354503.00	0.00	1353703.00	1323612.00	0.00	5.00	0.00	1919747.00	594850.00	0.00	594544.00	730348.00	4.00	0.00	0.00	2112076.00	759653.00	0.00	759159.00	593263.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1778.00	2678781.00	
185	4167637.00	2750980.00	13687.00	1395942.00	0.00	7029.00	4145418.00	1395553.00	0.00	1395275.00	1354351.00	0.00	28.00	0.00	2002552.00	617963.00	0.00	617999.00	766562.00	28.00	0.00	0.00	2142656.00	777590.00	0.00	777276.00	587790.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	571.00	2750983.00	
186	4150363.00	2729804.00	14851.00	1397851.00	0.00	7858.00	4126430.00	1397938.00	0.00	1397423.00	1331017.00	0.00	4.00	0.00	2009389.00	625976.00	0.00	626066.00	757344.00	3.00	0.00	0.00	2116995.00	771964.00	0.00	771357.00	573674.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	680.00	2729810.00	
187	4134739.00	2714651.00	16624.00	1395117.00	0.00	8347.00	4107624.00	1394943.00	0.00	1394265.00	1318154.00	0.00	27.00	0.00	2041294.00	642160.00	0.00	642023.00	757084.00	27.00	0.00	0.00	2066096.00	752784.00	0.00	752243.00	561070.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1158.00	2714656.00	
188	4209597.00	2772025.00	11216.00	1420497.00	0.00	5859.00	4192750.00	1420661.00	0.00	1420637.00	1351406.00	0.00	5.00	0.00	2091729.00	653989.00	0.00	653901.00	783836.00	3.00	0.00	0.00	2100982.00	766673.00	0.00	766736.00	567571.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	543.00	2772032.00	
189	4191575.00	2753245.00	10578.00	1422303.00	0.00	5450.00	4173525.00	1422035.00	0.00	1421473.00	1329749.00	0.00	30.00	0.00	2108655.00	663930.00	0.00	664106.00	780590.00	29.00	0.00	0.00	2064631.00	758105.00	0.00	757366.00	549159.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	418.00	2753252.00	
190	4140054.00	2703612.00	16349.00	1412088.00	0.00	8006.00	4116523.00	1412677.00	0.00	1412386.00	1291493.00	0.00	0.00	0.00	2097281.00	671398.00	0.00	671203.00	754680.00	0.00	0.00	0.00	2019275.00	741279.00	0.00	741183.00	536813.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1278.00	2703632.00	
191	4151904.00	2710801.00	13074.00	1419969.00	0.00	8063.00	4126283.00	1419444.00	0.00	1418179.00	1288389.00	0.00	22.00	0.00	2125216.00	682557.00	0.00	682812.00	759825.00	22.00	0.00	0.00	2000818.00	736887.00	0.00	735367.00	528564.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1451.00	2710804.00	
192	4081222.00	2670276.00	19787.00	1380442.00	0.00	10717.00	4048100.00	1380409.00	0.00	1379512.00	1288198.00	0.00	0.00	0.00	2100753.00	674904.00	0.00	674599.00	751250.00	0.00	0.00	0.00	1947370.00	705506.00	0.00	704913.00	536950.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2142.00	2670282.00	
193	4265892.00	2824487.00	4322.00	1434985.00	0.00	2100.00	4259534.00	1434957.00	0.00	1435041.00	1389297.00	0.00	23.00	0.00	2215414.00	691877.00	0.00	692008.00	831508.00	22.00	0.00	0.00	2043905.00	743080.00	0.00	743034.00	557790.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	102.00	2824491.00	
194	4176419.00	2743805.00	12986.00	1413038.00	0.00	6591.00	4156919.00	1413351.00	0.00	1412944.00	1330644.00	0.00	0.00	0.00	2189812.00	697604.00	0.00	697458.00	794750.00	0.00	0.00	0.00	1967129.00	715749.00	0.00	715486.00	535894.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	938.00	2743813.00	
195	4227929.00	2829961.00	8857.00	1385094.00	0.00	4017.00	4215125.00	1385300.00	0.00	1385221.00	1444244.00	0.00	18.00	0.00	2243399.00	694469.00	0.00	694524.00	854388.00	18.00	0.00	0.00	1971390.00	690833.00	0.00	690698.00	589860.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	407.00	2829960.00	
196	4260144.00	2865155.00	5166.00	1387483.00	0.00	2342.00	4250765.00	1387021.00	0.00	1386865.00	1476887.00	0.00	2.00	0.00	2278801.00	699605.00	0.00	699540.00	879654.00	2.00	0.00	0.00	1971974.00	687416.00	0.00	687325.00	597233.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	145.00	2865166.00	
197	4290404.00	2884968.00	2505.00	1401755.00	0.00	1176.00	4287640.00	1401689.00	0.00	1401799.00	1483892.00	0.00	11.00	0.00	2310462.00	708744.00	0.00	708800.00	892907.00	11.00	0.00	0.00	1976929.00	692945.00	0.00	692999.00	590985.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	53.00	2884966.00	
198	4216747.00	2886752.00	9355.00	1316916.00	0.00	3724.00	4203987.00	1317420.00	0.00	1317452.00	1569167.00	0.00	7.00	0.00	2294635.00	686588.00	0.00	686603.00	921437.00	7.00	0.00	0.00	1909411.00	630832.00	0.00	630849.00	647730.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	412.00	2886762.00	
199	4296055.00	2956286.00	1886.00	1337176.00	0.00	708.00	4293225.00	1336913.00	0.00	1337017.00	1618992.00	0.00	8.00	0.00	2348784.00	693173.00	0.00	693225.00	962379.00	8.00	0.00	0.00	1944146.00	643740.00	0.00	643793.00	656613.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	32.00	2956295.00	
200	4242547.00	2902255.00	7196.00	1330150.00	0.00	2946.00	4231907.00	1330084.00	0.00	1329658.00	1572144.00	0.00	0.00	0.00	2336609.00	698616.00	0.00	698591.00	939403.00	0.00	0.00	0.00	1895276.00	631468.00	0.00	631067.00	632741.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	302.00	2902255.00	
201	4285660.00	2940058.00	2622.00	1341983.00	0.00	997.00	4281631.00	1341969.00	0.00	1342184.00	1597380.00	0.00	15.00	0.00	2362299.00	703376.00	0.00	703412.00	955500.00	13.00	0.00	0.00	1919249.00	638593.00	0.00	638772.00	641882.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	32.00	2940068.00	
202	4245432.00	2900303.00	6658.00	1335544.00	0.00	2928.00	4237191.00	1335926.00	0.00	1335630.00	1565513.00	0.00	0.00	0.00	2361711.00	709040.00	0.00	708970.00	943701.00	0.00	0.00	0.00	1875359.00	626886.00	0.00	626661.00	621812.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	296.00	2900298.00	
203	4282190.00	2933480.00	2914.00	1344621.00	0.00	1175.00	4278850.00	1344807.00	0.00	1344878.00	1588953.00	0.00	15.00	0.00	2388898.00	714067.00	0.00	714016.00	960803.00	13.00	0.00	0.00	1889759.00	630741.00	0.00	630862.00	628154.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	207.00	2933483.00	
204	4232313.00	2880375.00	7792.00	1340737.00	0.00	3409.00	4218129.00	1340200.00	0.00	1339842.00	1538125.00	0.00	2.00	0.00	2370894.00	716891.00	0.00	716773.00	937229.00	1.00	0.00	0.00	1847275.00	623309.00	0.00	623069.00	600896.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	327.00	2880387.00	
205	4289239.00	2930103.00	1804.00	1356632.00	0.00	700.00	4287217.00	1356773.00	0.00	1356731.00	1573462.00	0.00	12.00	0.00	2410146.00	725478.00	0.00	725629.00	959027.00	12.00	0.00	0.00	1876832.00	631295.00	0.00	631102.00	614435.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	40.00	2930102.00	
206	4287137.00	2922370.00	2589.00	1361134.00	0.00	1045.00	4283212.00	1360999.00	0.00	1361206.00	1560981.00	0.00	0.00	0.00	2414718.00	727396.00	0.00	727387.00	959935.00	0.00	0.00	0.00	1868472.00	633603.00	0.00	633822.00	601048.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77.00	2922379.00	
207	4307331.00	2933066.00	951.00	1372948.00	0.00	366.00	4306591.00	1373016.00	0.00	1372880.00	1560562.00	0.00	16.00	0.00	2436626.00	735873.00	0.00	735927.00	964810.00	16.00	0.00	0.00	1869849.00	637144.00	0.00	636953.00	595752.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.00	2933077.00	
208	4303204.00	2931838.00	2200.00	1368248.00	0.00	918.00	4301992.00	1368685.00	0.00	1368883.00	1564395.00	0.00	1.00	0.00	2437551.00	735631.00	0.00	735554.00	966366.00	0.00	0.00	0.00	1864414.00	633054.00	0.00	633329.00	598030.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	23.00	2931837.00	
209	4305638.00	2956592.00	1571.00	1346881.00	0.00	594.00	4302396.00	1346793.00	0.00	1346520.00	1608881.00	0.00	23.00	0.00	2450108.00	726201.00	0.00	726260.00	997642.00	5.00	0.00	0.00	1852109.00	620592.00	0.00	620260.00	611239.00	0.00	0.00	0.00	18.00	0.00	0.00	0.00	0.00	28.00	2956604.00	
210	4284579.00	2947861.00	4335.00	1330617.00	0.00	1766.00	4278779.00	1330327.00	0.00	1330570.00	1617718.00	0.00	9.00	0.00	2442133.00	719712.00	0.00	719730.00	1002689.00	2.00	0.00	0.00	1836492.00	610615.00	0.00	610840.00	615030.00	0.00	0.00	0.00	7.00	0.00	0.00	0.00	0.00	158.00	2947853.00	
211	4315380.00	2987021.00	1436.00	1326385.00	0.00	538.00	4313287.00	1326279.00	0.00	1326350.00	1660444.00	0.00	41.00	0.00	2474572.00	718518.00	0.00	718588.00	1037456.00	9.00	0.00	0.00	1838547.00	607763.00	0.00	607763.00	622989.00	0.00	0.00	0.00	32.00	0.00	0.00	0.00	0.00	16.00	2987023.00	
212	4291135.00	2975913.00	2677.00	1311557.00	0.00	988.00	4286805.00	1311605.00	0.00	1311617.00	1663590.00	0.00	7.00	0.00	2461660.00	713380.00	0.00	713354.00	1034923.00	2.00	0.00	0.00	1825160.00	598226.00	0.00	598263.00	628666.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	91.00	2975925.00	
213	4298789.00	2982449.00	2049.00	1313527.00	0.00	765.00	4295435.00	1313284.00	0.00	1313007.00	1669006.00	0.00	18.00	0.00	2474939.00	716981.00	0.00	716877.00	1041066.00	15.00	0.00	0.00	1820377.00	596304.00	0.00	596129.00	627940.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	44.00	2982461.00	
214	4299612.00	2983860.00	938.00	1314455.00	0.00	360.00	4299387.00	1314828.00	0.00	1314846.00	1669633.00	0.00	20.00	0.00	2489626.00	721357.00	0.00	721334.00	1046934.00	1.00	0.00	0.00	1809702.00	593471.00	0.00	593513.00	622700.00	0.00	0.00	0.00	19.00	0.00	0.00	0.00	0.00	6.00	2983863.00	
215	4302591.00	2979871.00	1995.00	1320038.00	0.00	688.00	4300070.00	1319886.00	0.00	1320029.00	1659981.00	0.00	21.00	0.00	2491790.00	724803.00	0.00	724899.00	1042075.00	13.00	0.00	0.00	1808127.00	595083.00	0.00	595130.00	617907.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	42.00	2979878.00	
216	4311972.00	2987348.00	586.00	1323830.00	0.00	208.00	4311817.00	1324161.00	0.00	1323807.00	1663826.00	0.00	25.00	0.00	2508045.00	728939.00	0.00	728810.00	1050294.00	3.00	0.00	0.00	1803774.00	595222.00	0.00	594998.00	613532.00	0.00	0.00	0.00	22.00	0.00	0.00	0.00	0.00	28.00	2987345.00	
217	4298008.00	2979665.00	1026.00	1316967.00	0.00	351.00	4296576.00	1316782.00	0.00	1316808.00	1662737.00	0.00	17.00	0.00	2510542.00	728877.00	0.00	728813.00	1052847.00	5.00	0.00	0.00	1785806.00	587907.00	0.00	587995.00	609892.00	0.00	0.00	0.00	12.00	0.00	0.00	0.00	0.00	27.00	2979663.00	
218	4291336.00	3025918.00	282.00	1265062.00	0.00	74.00	4291328.00	1265316.00	0.00	1265488.00	1760493.00	0.00	10.00	0.00	2540240.00	731129.00	0.00	731195.00	1077907.00	10.00	0.00	0.00	1751067.00	534187.00	0.00	534294.00	682586.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	19.00	3025930.00	
219	4285836.00	3028638.00	303.00	1256815.00	0.00	80.00	4283824.00	1256254.00	0.00	1256184.00	1771254.00	0.00	28.00	0.00	2549617.00	732046.00	0.00	732053.00	1085510.00	8.00	0.00	0.00	1734106.00	524209.00	0.00	524133.00	685744.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	22.00	3028640.00	
220	4327114.00	2841608.00	1842.00	1483285.00	0.00	380.00	4324713.00	1483635.00	0.00	1482969.00	1357963.00	0.00	48.00	0.00	2564015.00	863695.00	0.00	863315.00	837001.00	5.00	0.00	0.00	1760600.00	619940.00	0.00	619654.00	520963.00	0.00	0.00	0.00	43.00	0.00	0.00	0.00	0.00	16.00	2841610.00	
