second	tx	tx_grant	tx_grant_re4wait	tx_release	tx_release_re4modfail	tx_release_re4wait	rx	rx_grantSucc	rx_queueSucc	rx_releaseSucc	rx_grantFail	rx_grantModFail	rx_releaseFail	rx_releaseModFail	rx_p4	rx_grantSucc_p4	rx_queueSucc_p4	rx_releaseSucc_p4	rx_grantFail_p4	rx_releaseFail_p4	rx_bdFail_p4	rx_mirror_p4	rx_fpga	rx_grantSucc_fpga	rx_queueSucc_fpga	rx_releaseSucc_fpga	rx_grantFail_fpga	rx_grantModFail_fpga	rx_grantModHitFail_fpga	rx_grantModNfsFail_fpga	rx_releaseFail_fpga	rx_releaseModFail_fpga	rx_releaseModHitFail_fpga	rx_releaseModNfsFail_fpga	dropped_pkt	txn_fail	txn_total	
222	2351729.00	1221406.00	147702.00	927214.00	0.00	55408.00	2148643.00	927188.00	0.00	927018.00	293956.00	0.00	451.00	0.00	3900.00	1950.00	0.00	1950.00	0.00	0.00	0.00	0.00	2144715.00	925239.00	0.00	925069.00	293956.00	0.00	0.00	0.00	451.00	0.00	0.00	0.00	0.00	55.00	1221411.00	
223	2378780.00	1238716.00	149789.00	937724.00	0.00	52551.00	2176259.00	937742.00	0.00	937489.00	301012.00	0.00	62.00	0.00	4018.00	2009.00	0.00	2009.00	0.00	0.00	0.00	0.00	2172287.00	935733.00	0.00	935480.00	301012.00	0.00	0.00	0.00	62.00	0.00	0.00	0.00	0.00	72.00	1238714.00	
224	2363655.00	1227585.00	150246.00	933337.00	0.00	52487.00	2160781.00	933314.00	0.00	933429.00	293999.00	0.00	25.00	0.00	4038.00	2020.00	0.00	2018.00	0.00	0.00	0.00	0.00	2156729.00	931294.00	0.00	931411.00	293999.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	66.00	1227588.00	
225	2356891.00	1222781.00	149712.00	930575.00	0.00	53823.00	2153461.00	930650.00	0.00	930528.00	292236.00	0.00	24.00	0.00	3947.00	1973.00	0.00	1974.00	0.00	0.00	0.00	0.00	2149494.00	928678.00	0.00	928556.00	292236.00	0.00	0.00	0.00	24.00	0.00	0.00	0.00	0.00	73.00	1222783.00	
226	2368830.00	1229726.00	149921.00	935906.00	0.00	53277.00	2165455.00	935896.00	0.00	935796.00	293740.00	0.00	30.00	0.00	3997.00	2000.00	0.00	1997.00	0.00	0.00	0.00	0.00	2161466.00	933896.00	0.00	933800.00	293740.00	0.00	0.00	0.00	30.00	0.00	0.00	0.00	0.00	89.00	1229728.00	
227	2345436.00	1213864.00	148498.00	927951.00	0.00	55124.00	2141741.00	927903.00	0.00	927825.00	285922.00	0.00	28.00	0.00	4052.00	2025.00	0.00	2027.00	0.00	0.00	0.00	0.00	2137627.00	925878.00	0.00	925799.00	285922.00	0.00	0.00	0.00	28.00	0.00	0.00	0.00	0.00	71.00	1213860.00	
228	2344491.00	1214499.00	149353.00	926338.00	0.00	54301.00	2140637.00	926294.00	0.00	926422.00	287937.00	0.00	35.00	0.00	3909.00	1954.00	0.00	1955.00	0.00	0.00	0.00	0.00	2136780.00	924342.00	0.00	924466.00	287937.00	0.00	0.00	0.00	35.00	0.00	0.00	0.00	0.00	102.00	1214501.00	
229	2323093.00	1199185.00	150069.00	920122.00	0.00	53717.00	2119157.00	920134.00	0.00	919973.00	279032.00	0.00	23.00	0.00	3945.00	1972.00	0.00	1973.00	0.00	0.00	0.00	0.00	2115220.00	918163.00	0.00	918002.00	279032.00	0.00	0.00	0.00	23.00	0.00	0.00	0.00	0.00	103.00	1199187.00	
230	2353408.00	1219663.00	148073.00	931267.00	0.00	54405.00	2150917.00	931310.00	0.00	931292.00	288298.00	0.00	27.00	0.00	4018.00	2009.00	0.00	2009.00	0.00	0.00	0.00	0.00	2146910.00	929301.00	0.00	929283.00	288298.00	0.00	0.00	0.00	27.00	0.00	0.00	0.00	0.00	73.00	1219665.00	
231	2327357.00	1204165.00	148435.00	921080.00	0.00	53678.00	2125075.00	921081.00	0.00	921052.00	282923.00	0.00	27.00	0.00	3799.00	1900.00	0.00	1899.00	0.00	0.00	0.00	0.00	2121285.00	919181.00	0.00	919154.00	282923.00	0.00	0.00	0.00	27.00	0.00	0.00	0.00	0.00	99.00	1204165.00	
232	2330895.00	1205765.00	147884.00	923015.00	0.00	54231.00	2128648.00	923039.00	0.00	923015.00	282540.00	0.00	33.00	0.00	3730.00	1866.00	0.00	1864.00	0.00	0.00	0.00	0.00	2124901.00	921174.00	0.00	921153.00	282541.00	0.00	0.00	0.00	33.00	0.00	0.00	0.00	0.00	102.00	1205766.00	
233	2259252.00	1162829.00	149143.00	892860.00	0.00	54420.00	2055475.00	892787.00	0.00	892678.00	269977.00	0.00	26.00	0.00	3606.00	1802.00	0.00	1804.00	0.00	0.00	0.00	0.00	2051864.00	890986.00	0.00	890875.00	269977.00	0.00	0.00	0.00	26.00	0.00	0.00	0.00	0.00	94.00	1162834.00	
234	2314368.00	1193990.00	148584.00	917072.00	0.00	54722.00	2110996.00	917117.00	0.00	916935.00	276942.00	0.00	21.00	0.00	3717.00	1858.00	0.00	1859.00	0.00	0.00	0.00	0.00	2107299.00	915260.00	0.00	915075.00	276941.00	0.00	0.00	0.00	21.00	0.00	0.00	0.00	0.00	84.00	1193988.00	
235	2340960.00	1210130.00	148692.00	926958.00	0.00	55180.00	2137067.00	926988.00	0.00	926979.00	283046.00	0.00	28.00	0.00	3827.00	1914.00	0.00	1913.00	0.00	0.00	0.00	0.00	2133217.00	925076.00	0.00	925067.00	283046.00	0.00	0.00	0.00	28.00	0.00	0.00	0.00	0.00	91.00	1210136.00	
236	2298433.00	1185754.00	148837.00	908030.00	0.00	55812.00	2093436.00	907964.00	0.00	907815.00	277679.00	0.00	14.00	0.00	3734.00	1867.00	0.00	1867.00	0.00	0.00	0.00	0.00	2089736.00	906095.00	0.00	905948.00	277679.00	0.00	0.00	0.00	14.00	0.00	0.00	0.00	0.00	94.00	1185752.00	
237	2312661.00	1192144.00	149572.00	915955.00	0.00	54990.00	2108072.00	915954.00	0.00	915983.00	276107.00	0.00	25.00	0.00	3729.00	1864.00	0.00	1865.00	0.00	0.00	0.00	0.00	2104341.00	914090.00	0.00	914119.00	276107.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	93.00	1192149.00	
238	2329405.00	1202747.00	148358.00	922362.00	0.00	55938.00	2125019.00	922401.00	0.00	922274.00	280320.00	0.00	29.00	0.00	3820.00	1911.00	0.00	1909.00	0.00	0.00	0.00	0.00	2121204.00	920490.00	0.00	920365.00	280320.00	0.00	0.00	0.00	29.00	0.00	0.00	0.00	0.00	92.00	1202745.00	
239	2324564.00	1198440.00	148492.00	921903.00	0.00	55730.00	2120198.00	921879.00	0.00	921840.00	276409.00	0.00	29.00	0.00	3761.00	1880.00	0.00	1881.00	0.00	0.00	0.00	0.00	2116397.00	919999.00	0.00	919960.00	276409.00	0.00	0.00	0.00	29.00	0.00	0.00	0.00	0.00	84.00	1198440.00	
240	2313586.00	1190215.00	148783.00	918758.00	0.00	55831.00	2108801.00	918711.00	0.00	918637.00	271431.00	0.00	26.00	0.00	3862.00	1931.00	0.00	1931.00	0.00	0.00	0.00	0.00	2104943.00	916780.00	0.00	916706.00	271431.00	0.00	0.00	0.00	26.00	0.00	0.00	0.00	0.00	62.00	1190220.00	
241	2318934.00	1194325.00	148097.00	920186.00	0.00	56327.00	2114560.00	920254.00	0.00	920158.00	274147.00	0.00	22.00	0.00	3922.00	1961.00	0.00	1961.00	0.00	0.00	0.00	0.00	2110659.00	918293.00	0.00	918197.00	274147.00	0.00	0.00	0.00	22.00	0.00	0.00	0.00	0.00	67.00	1194322.00	
242	2309902.00	1189309.00	148068.00	916003.00	0.00	56525.00	2105144.00	915983.00	0.00	916054.00	273061.00	0.00	29.00	0.00	3784.00	1893.00	0.00	1891.00	0.00	0.00	0.00	0.00	2101343.00	914090.00	0.00	914163.00	273061.00	0.00	0.00	0.00	29.00	0.00	0.00	0.00	0.00	56.00	1189309.00	
243	2313007.00	1189332.00	148523.00	918815.00	0.00	56338.00	2108094.00	918804.00	0.00	918657.00	270620.00	0.00	28.00	0.00	3855.00	1927.00	0.00	1928.00	0.00	0.00	0.00	0.00	2104254.00	916877.00	0.00	916729.00	270620.00	0.00	0.00	0.00	28.00	0.00	0.00	0.00	0.00	46.00	1189337.00	
244	2320655.00	1193468.00	147870.00	923142.00	0.00	56175.00	2116519.00	923127.00	0.00	923131.00	270226.00	0.00	30.00	0.00	3856.00	1928.00	0.00	1928.00	0.00	0.00	0.00	0.00	2112658.00	921199.00	0.00	921203.00	270226.00	0.00	0.00	0.00	30.00	0.00	0.00	0.00	0.00	55.00	1193466.00	
245	2306173.00	1184924.00	147106.00	917640.00	0.00	56503.00	2102483.00	917659.00	0.00	917448.00	267343.00	0.00	27.00	0.00	3853.00	1926.00	0.00	1927.00	0.00	0.00	0.00	0.00	2098625.00	915734.00	0.00	915521.00	267343.00	0.00	0.00	0.00	27.00	0.00	0.00	0.00	0.00	78.00	1184925.00	
246	2295631.00	1180265.00	146839.00	912132.00	0.00	56395.00	2092363.00	912171.00	0.00	912198.00	267982.00	0.00	22.00	0.00	3872.00	1937.00	0.00	1935.00	0.00	0.00	0.00	0.00	2088502.00	910235.00	0.00	910263.00	267982.00	0.00	0.00	0.00	22.00	0.00	0.00	0.00	0.00	65.00	1180269.00	
247	2282090.00	1171486.00	146332.00	907097.00	0.00	57175.00	2078496.00	907077.00	0.00	907097.00	264285.00	0.00	22.00	0.00	3814.00	1906.00	0.00	1908.00	0.00	0.00	0.00	0.00	2074667.00	905171.00	0.00	905189.00	264285.00	0.00	0.00	0.00	22.00	0.00	0.00	0.00	0.00	79.00	1171490.00	
248	2291540.00	1176547.00	147105.00	911385.00	0.00	56503.00	2087905.00	911397.00	0.00	911280.00	265174.00	0.00	35.00	0.00	3901.00	1950.00	0.00	1951.00	0.00	0.00	0.00	0.00	2083989.00	909451.00	0.00	909329.00	265175.00	0.00	0.00	0.00	35.00	0.00	0.00	0.00	0.00	60.00	1176544.00	
249	2278906.00	1169424.00	146548.00	905444.00	0.00	57490.00	2074569.00	905371.00	0.00	905348.00	263817.00	0.00	28.00	0.00	3848.00	1925.00	0.00	1923.00	0.00	0.00	0.00	0.00	2070716.00	903446.00	0.00	903426.00	263817.00	0.00	0.00	0.00	28.00	0.00	0.00	0.00	0.00	66.00	1169430.00	
250	2276175.00	1167096.00	148396.00	903106.00	0.00	57577.00	2070168.00	903102.00	0.00	902932.00	264126.00	0.00	17.00	0.00	3854.00	1926.00	0.00	1928.00	0.00	0.00	0.00	0.00	2066323.00	901176.00	0.00	901004.00	264126.00	0.00	0.00	0.00	17.00	0.00	0.00	0.00	0.00	59.00	1167093.00	
251	2292254.00	1176274.00	148109.00	910616.00	0.00	57255.00	2086906.00	910646.00	0.00	910732.00	265474.00	0.00	38.00	0.00	3717.00	1859.00	0.00	1858.00	0.00	0.00	0.00	0.00	2083173.00	908787.00	0.00	908874.00	265474.00	0.00	0.00	0.00	38.00	0.00	0.00	0.00	0.00	49.00	1176278.00	
252	2288778.00	1173789.00	148079.00	909498.00	0.00	57413.00	2083257.00	909537.00	0.00	909495.00	264182.00	0.00	26.00	0.00	3741.00	1870.00	0.00	1871.00	0.00	0.00	0.00	0.00	2079500.00	907668.00	0.00	907624.00	264182.00	0.00	0.00	0.00	26.00	0.00	0.00	0.00	0.00	57.00	1173787.00	
253	2257726.00	1155082.00	148951.00	896708.00	0.00	56986.00	2051618.00	896688.00	0.00	896664.00	258238.00	0.00	30.00	0.00	3495.00	1748.00	0.00	1747.00	0.00	0.00	0.00	0.00	2048126.00	894940.00	0.00	894917.00	258239.00	0.00	0.00	0.00	30.00	0.00	0.00	0.00	0.00	65.00	1155087.00	
254	2285238.00	1171668.00	148680.00	908203.00	0.00	56687.00	2079866.00	908211.00	0.00	908089.00	263518.00	0.00	37.00	0.00	3651.00	1826.00	0.00	1825.00	0.00	0.00	0.00	0.00	2076204.00	906385.00	0.00	906264.00	263518.00	0.00	0.00	0.00	37.00	0.00	0.00	0.00	0.00	56.00	1171666.00	
255	2278887.00	1168391.00	147175.00	905092.00	0.00	58230.00	2073433.00	905118.00	0.00	905075.00	263224.00	0.00	41.00	0.00	3648.00	1823.00	0.00	1825.00	0.00	0.00	0.00	0.00	2069808.00	903293.00	0.00	903250.00	263224.00	0.00	0.00	0.00	41.00	0.00	0.00	0.00	0.00	39.00	1168392.00	
256	2283104.00	1170620.00	148194.00	907166.00	0.00	57124.00	2077660.00	907142.00	0.00	907024.00	263476.00	0.00	33.00	0.00	3645.00	1823.00	0.00	1822.00	0.00	0.00	0.00	0.00	2074030.00	905319.00	0.00	905202.00	263476.00	0.00	0.00	0.00	33.00	0.00	0.00	0.00	0.00	24.00	1170622.00	
257	2316179.00	1190873.00	147887.00	920581.00	0.00	56838.00	2111472.00	920585.00	0.00	920527.00	270314.00	0.00	29.00	0.00	3804.00	1903.00	0.00	1901.00	0.00	0.00	0.00	0.00	2107651.00	918682.00	0.00	918626.00	270314.00	0.00	0.00	0.00	29.00	0.00	0.00	0.00	0.00	35.00	1190872.00	
258	2302937.00	1184111.00	147651.00	914339.00	0.00	56836.00	2098459.00	914351.00	0.00	914474.00	269561.00	0.00	30.00	0.00	3726.00	1862.00	0.00	1864.00	0.00	0.00	0.00	0.00	2094693.00	912490.00	0.00	912613.00	269561.00	0.00	0.00	0.00	30.00	0.00	0.00	0.00	0.00	37.00	1184113.00	
259	2298547.00	1179521.00	148358.00	914500.00	0.00	56168.00	2094018.00	914535.00	0.00	914456.00	265012.00	0.00	30.00	0.00	3747.00	1873.00	0.00	1874.00	0.00	0.00	0.00	0.00	2090285.00	912661.00	0.00	912580.00	265012.00	0.00	0.00	0.00	30.00	0.00	0.00	0.00	0.00	61.00	1179526.00	
260	2317485.00	1192155.00	146825.00	921846.00	0.00	56659.00	2113717.00	921774.00	0.00	921656.00	270256.00	0.00	35.00	0.00	3774.00	1887.00	0.00	1887.00	0.00	0.00	0.00	0.00	2109948.00	919887.00	0.00	919770.00	270256.00	0.00	0.00	0.00	35.00	0.00	0.00	0.00	0.00	43.00	1192158.00	
261	2323110.00	1194457.00	145823.00	926049.00	0.00	56781.00	2120546.00	926062.00	0.00	925979.00	268488.00	0.00	26.00	0.00	3872.00	1936.00	0.00	1936.00	0.00	0.00	0.00	0.00	2116683.00	924126.00	0.00	924043.00	268488.00	0.00	0.00	0.00	26.00	0.00	0.00	0.00	0.00	45.00	1194456.00	
262	2294343.00	1177005.00	146375.00	913872.00	0.00	57091.00	2090973.00	913951.00	0.00	913854.00	263103.00	0.00	29.00	0.00	3873.00	1937.00	0.00	1936.00	0.00	0.00	0.00	0.00	2087064.00	912014.00	0.00	911918.00	263103.00	0.00	0.00	0.00	29.00	0.00	0.00	0.00	0.00	29.00	1177003.00	
263	2309648.00	1186131.00	146508.00	920182.00	0.00	56828.00	2106162.00	920160.00	0.00	920215.00	265810.00	0.00	27.00	0.00	3815.00	1907.00	0.00	1908.00	0.00	0.00	0.00	0.00	2102398.00	918253.00	0.00	918307.00	265812.00	0.00	0.00	0.00	27.00	0.00	0.00	0.00	0.00	38.00	1186135.00	
264	2281341.00	1168100.00	146909.00	909039.00	0.00	57293.00	2076974.00	908996.00	0.00	908808.00	259132.00	0.00	26.00	0.00	3757.00	1879.00	0.00	1878.00	0.00	0.00	0.00	0.00	2073207.00	907118.00	0.00	906931.00	259132.00	0.00	0.00	0.00	26.00	0.00	0.00	0.00	0.00	50.00	1168102.00	
265	2279542.00	1167277.00	147198.00	906920.00	0.00	58147.00	2074132.00	906918.00	0.00	906974.00	260204.00	0.00	28.00	0.00	3859.00	1929.00	0.00	1930.00	0.00	0.00	0.00	0.00	2070266.00	904989.00	0.00	905044.00	260205.00	0.00	0.00	0.00	28.00	0.00	0.00	0.00	0.00	55.00	1167277.00	
266	2278807.00	1165392.00	147941.00	907761.00	0.00	57714.00	2073069.00	907776.00	0.00	907673.00	257600.00	0.00	27.00	0.00	3754.00	1877.00	0.00	1877.00	0.00	0.00	0.00	0.00	2069323.00	905900.00	0.00	905796.00	257600.00	0.00	0.00	0.00	27.00	0.00	0.00	0.00	0.00	54.00	1165393.00	
267	2273868.00	1163062.00	147759.00	904860.00	0.00	58187.00	2067873.00	904853.00	0.00	904898.00	258083.00	0.00	34.00	0.00	3767.00	1884.00	0.00	1883.00	0.00	0.00	0.00	0.00	2064101.00	902969.00	0.00	903015.00	258083.00	0.00	0.00	0.00	34.00	0.00	0.00	0.00	0.00	40.00	1163065.00	
268	2246331.00	1147878.00	148039.00	891969.00	0.00	58445.00	2039892.00	891976.00	0.00	891947.00	255934.00	0.00	27.00	0.00	3815.00	1908.00	0.00	1907.00	0.00	0.00	0.00	0.00	2036070.00	890069.00	0.00	890040.00	255934.00	0.00	0.00	0.00	27.00	0.00	0.00	0.00	0.00	34.00	1147880.00	
269	2274728.00	1165102.00	147219.00	904098.00	0.00	58310.00	2069055.00	904066.00	0.00	903880.00	261074.00	0.00	35.00	0.00	3815.00	1907.00	0.00	1908.00	0.00	0.00	0.00	0.00	2065240.00	902159.00	0.00	901972.00	261074.00	0.00	0.00	0.00	35.00	0.00	0.00	0.00	0.00	32.00	1165106.00	
270	2124370.00	1073794.00	150565.00	841365.00	0.00	58647.00	1915144.00	841384.00	0.00	841510.00	232201.00	0.00	43.00	0.00	3524.00	1762.00	0.00	1762.00	0.00	0.00	0.00	0.00	1911614.00	839622.00	0.00	839748.00	232201.00	0.00	0.00	0.00	43.00	0.00	0.00	0.00	0.00	47.00	1073792.00	
271	2255394.00	1154598.00	148370.00	894927.00	0.00	57499.00	2049413.00	894937.00	0.00	894797.00	259638.00	0.00	26.00	0.00	3814.00	1907.00	0.00	1907.00	0.00	0.00	0.00	0.00	2045584.00	893030.00	0.00	892890.00	259638.00	0.00	0.00	0.00	26.00	0.00	0.00	0.00	0.00	66.00	1154601.00	
272	2320212.00	1203502.00	147680.00	913486.00	0.00	55544.00	2117105.00	913510.00	0.00	913375.00	289721.00	0.00	480.00	0.00	3377.00	1688.00	0.00	1689.00	0.00	0.00	0.00	0.00	2113709.00	911821.00	0.00	911687.00	289721.00	0.00	0.00	0.00	480.00	0.00	0.00	0.00	0.00	51.00	1203501.00	
273	2378406.00	1241467.00	150770.00	934361.00	0.00	51808.00	2175692.00	934340.00	0.00	934144.00	307151.00	0.00	43.00	0.00	3291.00	1646.00	0.00	1645.00	0.00	0.00	0.00	0.00	2172389.00	932694.00	0.00	932500.00	307152.00	0.00	0.00	0.00	43.00	0.00	0.00	0.00	0.00	58.00	1241470.00	
274	2278692.00	1176778.00	151846.00	897383.00	0.00	52685.00	2073779.00	897275.00	0.00	897363.00	279123.00	0.00	45.00	0.00	3299.00	1650.00	0.00	1649.00	0.00	0.00	0.00	0.00	2070506.00	895626.00	0.00	895713.00	279123.00	0.00	0.00	0.00	45.00	0.00	0.00	0.00	0.00	82.00	1176777.00	
275	2283033.00	1178307.00	151806.00	899535.00	0.00	53385.00	2077787.00	899582.00	0.00	899464.00	278707.00	0.00	19.00	0.00	3102.00	1550.00	0.00	1552.00	0.00	0.00	0.00	0.00	2074671.00	898033.00	0.00	897912.00	278707.00	0.00	0.00	0.00	19.00	0.00	0.00	0.00	0.00	125.00	1178310.00	
276	2327838.00	1208221.00	149811.00	916883.00	0.00	52924.00	2125181.00	916985.00	0.00	916780.00	291396.00	0.00	29.00	0.00	3362.00	1683.00	0.00	1679.00	0.00	0.00	0.00	0.00	2121828.00	915302.00	0.00	915101.00	291396.00	0.00	0.00	0.00	29.00	0.00	0.00	0.00	0.00	98.00	1208222.00	
277	2357630.00	1225560.00	147733.00	931187.00	0.00	53150.00	2156581.00	931123.00	0.00	931042.00	294378.00	0.00	45.00	0.00	3407.00	1702.00	0.00	1705.00	0.00	0.00	0.00	0.00	2153182.00	929421.00	0.00	929339.00	294377.00	0.00	0.00	0.00	45.00	0.00	0.00	0.00	0.00	73.00	1225557.00	
278	2369148.00	1233237.00	147483.00	935173.00	0.00	53255.00	2168320.00	935212.00	0.00	935136.00	297925.00	0.00	32.00	0.00	3309.00	1655.00	0.00	1654.00	0.00	0.00	0.00	0.00	2164997.00	933558.00	0.00	933482.00	297925.00	0.00	0.00	0.00	32.00	0.00	0.00	0.00	0.00	75.00	1233239.00	
279	2320338.00	1202672.00	148162.00	915777.00	0.00	53727.00	2118292.00	915728.00	0.00	915736.00	286751.00	0.00	40.00	0.00	3290.00	1644.00	0.00	1646.00	0.00	0.00	0.00	0.00	2114969.00	914086.00	0.00	914093.00	286751.00	0.00	0.00	0.00	40.00	0.00	0.00	0.00	0.00	81.00	1202672.00	
280	2219747.00	1137861.00	152089.00	875699.00	0.00	54099.00	2013426.00	875711.00	0.00	875461.00	262233.00	0.00	33.00	0.00	3099.00	1550.00	0.00	1549.00	0.00	0.00	0.00	0.00	2010339.00	874161.00	0.00	873912.00	262233.00	0.00	0.00	0.00	33.00	0.00	0.00	0.00	0.00	140.00	1137864.00	
281	2292527.00	1182300.00	149922.00	905355.00	0.00	54951.00	2087402.00	905342.00	0.00	905375.00	276651.00	0.00	30.00	0.00	3185.00	1593.00	0.00	1592.00	0.00	0.00	0.00	0.00	2084216.00	903750.00	0.00	903785.00	276652.00	0.00	0.00	0.00	30.00	0.00	0.00	0.00	0.00	132.00	1182303.00	
282	2306897.00	1192855.00	149683.00	909637.00	0.00	54722.00	2102439.00	909668.00	0.00	909411.00	283317.00	0.00	29.00	0.00	3323.00	1661.00	0.00	1662.00	0.00	0.00	0.00	0.00	2099104.00	908009.00	0.00	907748.00	283318.00	0.00	0.00	0.00	29.00	0.00	0.00	0.00	0.00	113.00	1192852.00	
283	2347591.00	1216307.00	147483.00	928323.00	0.00	55478.00	2144374.00	928227.00	0.00	928335.00	287775.00	0.00	42.00	0.00	3220.00	1611.00	0.00	1609.00	0.00	0.00	0.00	0.00	2141159.00	926616.00	0.00	926727.00	287775.00	0.00	0.00	0.00	42.00	0.00	0.00	0.00	0.00	73.00	1216308.00	
284	2361123.00	1222884.00	148021.00	934896.00	0.00	55322.00	2157712.00	934982.00	0.00	934820.00	287927.00	0.00	29.00	0.00	3321.00	1659.00	0.00	1662.00	0.00	0.00	0.00	0.00	2154437.00	933324.00	0.00	933157.00	287927.00	0.00	0.00	0.00	29.00	0.00	0.00	0.00	0.00	87.00	1222886.00	
285	2187546.00	1114958.00	151470.00	864994.00	0.00	56124.00	1979659.00	864952.00	0.00	864880.00	249788.00	0.00	33.00	0.00	2878.00	1439.00	0.00	1439.00	0.00	0.00	0.00	0.00	1976776.00	863513.00	0.00	863442.00	249788.00	0.00	0.00	0.00	33.00	0.00	0.00	0.00	0.00	116.00	1114960.00	
286	2265900.00	1162887.00	149176.00	897402.00	0.00	56437.00	2060248.00	897397.00	0.00	897316.00	265481.00	0.00	24.00	0.00	3120.00	1560.00	0.00	1560.00	0.00	0.00	0.00	0.00	2057098.00	895837.00	0.00	895756.00	265481.00	0.00	0.00	0.00	24.00	0.00	0.00	0.00	0.00	83.00	1162884.00	
287	2321883.00	1197031.00	149037.00	920696.00	0.00	55119.00	2117719.00	920751.00	0.00	920708.00	276264.00	0.00	27.00	0.00	3236.00	1620.00	0.00	1616.00	0.00	0.00	0.00	0.00	2114514.00	919131.00	0.00	919092.00	276264.00	0.00	0.00	0.00	27.00	0.00	0.00	0.00	0.00	93.00	1197036.00	
288	2303693.00	1186725.00	148412.00	912758.00	0.00	55798.00	2099350.00	912740.00	0.00	912730.00	273855.00	0.00	17.00	0.00	3170.00	1584.00	0.00	1586.00	0.00	0.00	0.00	0.00	2096173.00	911157.00	0.00	911144.00	273855.00	0.00	0.00	0.00	17.00	0.00	0.00	0.00	0.00	64.00	1186726.00	
289	2258342.00	1157848.00	149893.00	894776.00	0.00	55825.00	2052286.00	894728.00	0.00	894734.00	262804.00	0.00	29.00	0.00	3243.00	1621.00	0.00	1622.00	0.00	0.00	0.00	0.00	2049052.00	893107.00	0.00	893112.00	262804.00	0.00	0.00	0.00	29.00	0.00	0.00	0.00	0.00	91.00	1157848.00	
290	2285867.00	1174747.00	149246.00	905926.00	0.00	55948.00	2080635.00	905923.00	0.00	905814.00	268830.00	0.00	20.00	0.00	3137.00	1569.00	0.00	1568.00	0.00	0.00	0.00	0.00	2077453.00	904356.00	0.00	904247.00	268830.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	153.00	1174748.00	
291	2274355.00	1169236.00	147944.00	901179.00	0.00	55996.00	2070198.00	901213.00	0.00	901114.00	267892.00	0.00	24.00	0.00	3347.00	1673.00	0.00	1674.00	0.00	0.00	0.00	0.00	2066896.00	899540.00	0.00	899440.00	267892.00	0.00	0.00	0.00	24.00	0.00	0.00	0.00	0.00	115.00	1169234.00	
292	2314250.00	1194176.00	146800.00	917472.00	0.00	55802.00	2111640.00	917477.00	0.00	917367.00	276755.00	0.00	20.00	0.00	3201.00	1600.00	0.00	1601.00	0.00	0.00	0.00	0.00	2108418.00	915877.00	0.00	915766.00	276755.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	80.00	1194177.00	
293	2309849.00	1190925.00	146477.00	916665.00	0.00	55782.00	2107514.00	916709.00	0.00	916627.00	274125.00	0.00	38.00	0.00	3315.00	1658.00	0.00	1657.00	0.00	0.00	0.00	0.00	2104186.00	915051.00	0.00	914972.00	274125.00	0.00	0.00	0.00	38.00	0.00	0.00	0.00	0.00	89.00	1190928.00	
294	2343172.00	1210322.00	146449.00	931074.00	0.00	55327.00	2141352.00	931092.00	0.00	930994.00	279248.00	0.00	29.00	0.00	3319.00	1659.00	0.00	1660.00	0.00	0.00	0.00	0.00	2138045.00	929434.00	0.00	929334.00	279248.00	0.00	0.00	0.00	29.00	0.00	0.00	0.00	0.00	88.00	1210326.00	
295	2303983.00	1186316.00	147528.00	913513.00	0.00	56626.00	2099506.00	913440.00	0.00	913363.00	272659.00	0.00	32.00	0.00	3197.00	1599.00	0.00	1598.00	0.00	0.00	0.00	0.00	2096298.00	911841.00	0.00	911767.00	272659.00	0.00	0.00	0.00	32.00	0.00	0.00	0.00	0.00	59.00	1186314.00	
296	2321098.00	1197369.00	147519.00	919500.00	0.00	56710.00	2116809.00	919490.00	0.00	919538.00	277747.00	0.00	39.00	0.00	3332.00	1666.00	0.00	1666.00	0.00	0.00	0.00	0.00	2113484.00	917826.00	0.00	917872.00	277747.00	0.00	0.00	0.00	39.00	0.00	0.00	0.00	0.00	49.00	1197369.00	
297	2321763.00	1196250.00	148354.00	921130.00	0.00	56029.00	2117468.00	921190.00	0.00	920994.00	275248.00	0.00	23.00	0.00	3305.00	1653.00	0.00	1652.00	0.00	0.00	0.00	0.00	2114150.00	919537.00	0.00	919342.00	275248.00	0.00	0.00	0.00	23.00	0.00	0.00	0.00	0.00	70.00	1196253.00	
298	2341000.00	1209496.00	147456.00	927797.00	0.00	56251.00	2137170.00	927792.00	0.00	927909.00	281464.00	0.00	31.00	0.00	3248.00	1623.00	0.00	1625.00	0.00	0.00	0.00	0.00	2133948.00	926169.00	0.00	926284.00	281464.00	0.00	0.00	0.00	31.00	0.00	0.00	0.00	0.00	76.00	1209493.00	
299	2338200.00	1207273.00	148933.00	927073.00	0.00	54921.00	2134085.00	926983.00	0.00	926867.00	280169.00	0.00	39.00	0.00	3403.00	1702.00	0.00	1701.00	0.00	0.00	0.00	0.00	2130655.00	925281.00	0.00	925166.00	280169.00	0.00	0.00	0.00	39.00	0.00	0.00	0.00	0.00	75.00	1207275.00	
