second	tx	tx_grant	tx_grant_re4wait	tx_release	tx_release_re4modfail	tx_release_re4wait	rx	rx_grantSucc	rx_queueSucc	rx_releaseSucc	rx_grantFail	rx_grantModFail	rx_releaseFail	rx_releaseModFail	rx_p4	rx_grantSucc_p4	rx_queueSucc_p4	rx_releaseSucc_p4	rx_grantFail_p4	rx_releaseFail_p4	rx_bdFail_p4	rx_mirror_p4	rx_fpga	rx_grantSucc_fpga	rx_queueSucc_fpga	rx_releaseSucc_fpga	rx_grantFail_fpga	rx_grantModFail_fpga	rx_grantModHitFail_fpga	rx_grantModNfsFail_fpga	rx_releaseFail_fpga	rx_releaseModFail_fpga	rx_releaseModHitFail_fpga	rx_releaseModNfsFail_fpga	dropped_pkt	txn_fail	txn_total	
151	4286451.00	2978428.00	1666.00	1305766.00	0.00	592.00	4282405.00	1305565.00	0.00	1305035.00	1671627.00	0.00	37.00	0.00	2333609.00	633040.00	0.00	632870.00	1067699.00	2.00	0.00	0.00	1948656.00	672524.00	0.00	672167.00	603930.00	0.00	0.00	0.00	35.00	0.00	0.00	0.00	0.00	1.00	2978423.00	
152	4250611.00	2971977.00	5339.00	1271547.00	0.00	1748.00	4244612.00	1271421.00	0.00	1271984.00	1701187.00	0.00	26.00	0.00	2327084.00	623646.00	0.00	623887.00	1079536.00	15.00	0.00	0.00	1917534.00	647775.00	0.00	648097.00	621651.00	0.00	0.00	0.00	11.00	0.00	0.00	0.00	0.00	7.00	2971982.00	
153	4269750.00	2992844.00	2425.00	1273796.00	0.00	687.00	4264927.00	1273735.00	0.00	1273359.00	1717896.00	0.00	8.00	0.00	2351043.00	627091.00	0.00	626949.00	1097000.00	3.00	0.00	0.00	1913955.00	646644.00	0.00	646411.00	620896.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	15.00	2992848.00	
154	4270854.00	2991699.00	2800.00	1275288.00	0.00	1068.00	4267579.00	1275181.00	0.00	1275270.00	1716991.00	0.00	51.00	0.00	2357036.00	631616.00	0.00	631587.00	1093822.00	11.00	0.00	0.00	1910457.00	643565.00	0.00	643683.00	623169.00	0.00	0.00	0.00	40.00	0.00	0.00	0.00	0.00	4.00	2991704.00	
155	4255792.00	3032904.00	3164.00	1218706.00	0.00	1019.00	4252960.00	1219028.00	0.00	1219070.00	1814877.00	0.00	9.00	0.00	2374954.00	616206.00	0.00	616294.00	1142454.00	2.00	0.00	0.00	1878030.00	602822.00	0.00	602776.00	672425.00	0.00	0.00	0.00	7.00	0.00	0.00	0.00	0.00	19.00	3032904.00	
156	4272155.00	3050563.00	2124.00	1219000.00	0.00	468.00	4269120.00	1218926.00	0.00	1219218.00	1830990.00	0.00	13.00	0.00	2393555.00	620164.00	0.00	620239.00	1153148.00	4.00	0.00	0.00	1875592.00	598762.00	0.00	598979.00	677842.00	0.00	0.00	0.00	9.00	0.00	0.00	0.00	0.00	1.00	3050580.00	
157	4269794.00	3042623.00	1724.00	1225014.00	0.00	434.00	4267625.00	1225027.00	0.00	1224930.00	1817656.00	0.00	5.00	0.00	2404550.00	624910.00	0.00	624858.00	1154781.00	1.00	0.00	0.00	1863069.00	600118.00	0.00	600072.00	662875.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	31.00	3042638.00	
158	4274578.00	3035316.00	1357.00	1237557.00	0.00	348.00	4272820.00	1237382.00	0.00	1237354.00	1797869.00	0.00	29.00	0.00	2410882.00	633819.00	0.00	633822.00	1143233.00	10.00	0.00	0.00	1861756.00	603564.00	0.00	603533.00	654640.00	0.00	0.00	0.00	19.00	0.00	0.00	0.00	0.00	3.00	3035306.00	
159	4272681.00	3003380.00	2863.00	1265514.00	0.00	925.00	4268406.00	1265579.00	0.00	1265563.00	1737411.00	0.00	2.00	0.00	2417660.00	650425.00	0.00	650410.00	1116824.00	1.00	0.00	0.00	1850894.00	615153.00	0.00	615153.00	620587.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	4.00	3003393.00	
160	4295808.00	3018080.00	1400.00	1275977.00	0.00	353.00	4293697.00	1275829.00	0.00	1275661.00	1742144.00	0.00	5.00	0.00	2441794.00	659585.00	0.00	659540.00	1122664.00	4.00	0.00	0.00	1851846.00	616244.00	0.00	616121.00	619480.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	18.00	3018087.00	
161	4288088.00	3016131.00	1552.00	1269913.00	0.00	492.00	4287492.00	1270270.00	0.00	1270349.00	1746803.00	0.00	2.00	0.00	2444925.00	660087.00	0.00	660106.00	1124732.00	0.00	0.00	0.00	1842501.00	610183.00	0.00	610244.00	622073.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	3.00	3016129.00	
162	4287313.00	3018493.00	888.00	1267795.00	0.00	140.00	4285399.00	1267459.00	0.00	1267523.00	1750478.00	0.00	4.00	0.00	2443166.00	658592.00	0.00	658606.00	1125967.00	3.00	0.00	0.00	1842297.00	608867.00	0.00	608918.00	624511.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	18.00	3018509.00	
163	4273711.00	3019402.00	1578.00	1252426.00	0.00	306.00	4273145.00	1252950.00	0.00	1252950.00	1767195.00	0.00	1.00	0.00	2445027.00	655310.00	0.00	655329.00	1134388.00	0.00	0.00	0.00	1828070.00	597640.00	0.00	597621.00	632808.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	3.00	3019408.00	
164	4272129.00	3023296.00	1783.00	1246517.00	0.00	534.00	4269683.00	1246349.00	0.00	1246203.00	1777069.00	0.00	18.00	0.00	2458030.00	655010.00	0.00	654947.00	1148060.00	11.00	0.00	0.00	1811613.00	591340.00	0.00	591256.00	629010.00	0.00	0.00	0.00	7.00	0.00	0.00	0.00	0.00	30.00	3023293.00	
165	4278063.00	3031287.00	1517.00	1244839.00	0.00	420.00	4274702.00	1244680.00	0.00	1244651.00	1785394.00	0.00	28.00	0.00	2462395.00	655478.00	0.00	655426.00	1151489.00	3.00	0.00	0.00	1812358.00	589202.00	0.00	589226.00	633906.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	4.00	3031303.00	
166	4276754.00	3031613.00	1040.00	1243879.00	0.00	222.00	4275945.00	1243819.00	0.00	1243887.00	1788126.00	0.00	23.00	0.00	2486771.00	660922.00	0.00	660998.00	1164838.00	12.00	0.00	0.00	1789087.00	582898.00	0.00	582889.00	623289.00	0.00	0.00	0.00	11.00	0.00	0.00	0.00	0.00	4.00	3031607.00	
167	4275411.00	3029418.00	914.00	1244955.00	0.00	124.00	4275685.00	1245038.00	0.00	1245173.00	1785448.00	0.00	14.00	0.00	2481881.00	662222.00	0.00	662298.00	1157358.00	3.00	0.00	0.00	1793797.00	582818.00	0.00	582878.00	628090.00	0.00	0.00	0.00	11.00	0.00	0.00	0.00	0.00	17.00	3029423.00	
168	4279234.00	3020126.00	852.00	1258080.00	0.00	176.00	4277125.00	1258261.00	0.00	1257792.00	1761071.00	0.00	21.00	0.00	2492253.00	672518.00	0.00	672287.00	1147443.00	5.00	0.00	0.00	1784893.00	585743.00	0.00	585505.00	613629.00	0.00	0.00	0.00	16.00	0.00	0.00	0.00	0.00	16.00	3020131.00	
169	4282903.00	3020443.00	1238.00	1261002.00	0.00	221.00	4280642.00	1260751.00	0.00	1260994.00	1758899.00	0.00	10.00	0.00	2494631.00	674285.00	0.00	674401.00	1145942.00	2.00	0.00	0.00	1786025.00	586466.00	0.00	586594.00	612957.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	3.00	3020450.00	
170	4286794.00	3020153.00	1418.00	1264929.00	0.00	294.00	4286784.00	1265446.00	0.00	1265284.00	1756039.00	0.00	5.00	0.00	2508281.00	680211.00	0.00	680136.00	1147932.00	2.00	0.00	0.00	1778495.00	585237.00	0.00	585148.00	608108.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	19.00	3020157.00	
171	4292752.00	3016330.00	709.00	1275499.00	0.00	214.00	4291793.00	1275402.00	0.00	1275468.00	1740810.00	0.00	6.00	0.00	2516611.00	686343.00	0.00	686338.00	1143926.00	4.00	0.00	0.00	1775077.00	589061.00	0.00	589131.00	596884.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	17.00	3016328.00	
172	2513712.00	1412353.00	105366.00	960251.00	0.00	35742.00	2366365.00	959245.00	0.00	958525.00	448599.00	0.00	112.00	0.00	108428.00	53062.00	0.00	54052.00	1278.00	36.00	0.00	0.00	2258057.00	906184.00	0.00	904475.00	447322.00	0.00	0.00	0.00	76.00	0.00	0.00	0.00	0.00	4.00	1412359.00	
173	3111589.00	1773015.00	79517.00	1217407.00	0.00	41650.00	2992058.00	1217763.00	0.00	1216822.00	557060.00	0.00	210.00	0.00	552304.00	177377.00	0.00	177226.00	197543.00	158.00	0.00	0.00	2439554.00	1040387.00	0.00	1039596.00	359519.00	0.00	0.00	0.00	52.00	0.00	0.00	0.00	0.00	2.00	1773021.00	
174	3320407.00	1979947.00	67219.00	1230557.00	0.00	42684.00	3210093.00	1230440.00	0.00	1230247.00	749208.00	0.00	122.00	0.00	1001054.00	324135.00	0.00	324175.00	352686.00	58.00	0.00	0.00	2208970.00	906309.00	0.00	906075.00	396522.00	0.00	0.00	0.00	64.00	0.00	0.00	0.00	0.00	14.00	1979946.00	
175	3447184.00	2062327.00	63160.00	1281307.00	0.00	40391.00	3345017.00	1281626.00	0.00	1281515.00	781655.00	0.00	137.00	0.00	1080383.00	342320.00	0.00	342161.00	395813.00	88.00	0.00	0.00	2264548.00	939303.00	0.00	939356.00	385841.00	0.00	0.00	0.00	49.00	0.00	0.00	0.00	0.00	1.00	2062339.00	
176	3699522.00	2228041.00	49081.00	1386718.00	0.00	35683.00	3615082.00	1386829.00	0.00	1386644.00	841475.00	0.00	110.00	0.00	1306878.00	411131.00	0.00	411112.00	484570.00	65.00	0.00	0.00	2308179.00	975697.00	0.00	975532.00	356905.00	0.00	0.00	0.00	45.00	0.00	0.00	0.00	0.00	2.00	2228044.00	
177	3758889.00	2268117.00	46843.00	1410473.00	0.00	33456.00	3678400.00	1410216.00	0.00	1410335.00	857606.00	0.00	95.00	0.00	1361613.00	427334.00	0.00	427142.00	507068.00	68.00	0.00	0.00	2316639.00	982881.00	0.00	983193.00	350538.00	0.00	0.00	0.00	27.00	0.00	0.00	0.00	0.00	0.00	2268115.00	
178	3913638.00	2378632.00	33536.00	1476428.00	0.00	25043.00	3855235.00	1476597.00	0.00	1476448.00	902082.00	0.00	74.00	0.00	1523162.00	474421.00	0.00	474440.00	574244.00	58.00	0.00	0.00	2332039.00	1002176.00	0.00	1002008.00	327839.00	0.00	0.00	0.00	16.00	0.00	0.00	0.00	0.00	15.00	2378638.00	
179	3906886.00	2366091.00	35859.00	1477948.00	0.00	26989.00	3844944.00	1478213.00	0.00	1478120.00	888518.00	0.00	58.00	0.00	1549396.00	489063.00	0.00	488954.00	571341.00	38.00	0.00	0.00	2295514.00	989150.00	0.00	989167.00	317177.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	1.00	2366091.00	
180	4008652.00	2440452.00	28801.00	1517520.00	0.00	21879.00	3958116.00	1517557.00	0.00	1517535.00	922934.00	0.00	66.00	0.00	1663374.00	522332.00	0.00	522234.00	618756.00	52.00	0.00	0.00	2294720.00	995227.00	0.00	995301.00	304178.00	0.00	0.00	0.00	14.00	0.00	0.00	0.00	0.00	2.00	2440458.00	
181	3966572.00	2401295.00	32267.00	1508548.00	0.00	24464.00	3909301.00	1508381.00	0.00	1508438.00	892426.00	0.00	27.00	0.00	1674079.00	537496.00	0.00	537454.00	599116.00	13.00	0.00	0.00	2235193.00	970885.00	0.00	970984.00	293310.00	0.00	0.00	0.00	14.00	0.00	0.00	0.00	0.00	2.00	2401306.00	
182	4062733.00	2468880.00	25496.00	1548880.00	0.00	19477.00	4018498.00	1548964.00	0.00	1548904.00	920478.00	0.00	74.00	0.00	1763850.00	564765.00	0.00	564863.00	634168.00	54.00	0.00	0.00	2254573.00	984200.00	0.00	984044.00	286310.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	1.00	2468877.00	
183	4046224.00	2456684.00	26611.00	1542846.00	0.00	20083.00	3999123.00	1542664.00	0.00	1542710.00	913707.00	0.00	14.00	0.00	1778121.00	573062.00	0.00	572835.00	632217.00	7.00	0.00	0.00	2220976.00	969602.00	0.00	969876.00	281491.00	0.00	0.00	0.00	7.00	0.00	0.00	0.00	0.00	10.00	2456688.00	
184	4178853.00	2559508.00	15187.00	1592792.00	0.00	11367.00	4151909.00	1592728.00	0.00	1592587.00	966514.00	0.00	55.00	0.00	1874915.00	595620.00	0.00	595764.00	683491.00	40.00	0.00	0.00	2276968.00	997108.00	0.00	996823.00	283023.00	0.00	0.00	0.00	15.00	0.00	0.00	0.00	0.00	6.00	2559517.00	
185	4147713.00	2528647.00	19337.00	1585121.00	0.00	14609.00	4113798.00	1585039.00	0.00	1585239.00	943438.00	0.00	15.00	0.00	1889622.00	610106.00	0.00	609940.00	669574.00	2.00	0.00	0.00	2224110.00	974934.00	0.00	975300.00	273863.00	0.00	0.00	0.00	13.00	0.00	0.00	0.00	0.00	2.00	2528650.00	
186	4220194.00	2587139.00	12147.00	1611902.00	0.00	9006.00	4199438.00	1612246.00	0.00	1611840.00	975291.00	0.00	82.00	0.00	1955619.00	627801.00	0.00	627903.00	699844.00	72.00	0.00	0.00	2243840.00	984444.00	0.00	983939.00	275447.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	10.00	2587146.00	
187	4215299.00	2596083.00	13129.00	1596230.00	0.00	9858.00	4192911.00	1596202.00	0.00	1596597.00	1000106.00	0.00	17.00	0.00	1980307.00	633946.00	0.00	633793.00	712561.00	8.00	0.00	0.00	2212615.00	962257.00	0.00	962804.00	287545.00	0.00	0.00	0.00	9.00	0.00	0.00	0.00	0.00	2.00	2596087.00	
188	4265995.00	2650593.00	7513.00	1602380.00	0.00	5509.00	4253095.00	1602550.00	0.00	1602300.00	1048157.00	0.00	42.00	0.00	2039813.00	644747.00	0.00	644784.00	750247.00	35.00	0.00	0.00	2213240.00	957804.00	0.00	957515.00	297913.00	0.00	0.00	0.00	7.00	0.00	0.00	0.00	0.00	7.00	2650596.00	
189	4209926.00	2605693.00	13231.00	1581457.00	0.00	9545.00	4188463.00	1581746.00	0.00	1582101.00	1024638.00	0.00	11.00	0.00	2030106.00	651114.00	0.00	651050.00	727940.00	2.00	0.00	0.00	2158390.00	930632.00	0.00	931051.00	296698.00	0.00	0.00	0.00	9.00	0.00	0.00	0.00	0.00	1.00	2605696.00	
190	4286953.00	2687591.00	6482.00	1588982.00	0.00	3901.00	4275457.00	1588529.00	0.00	1588334.00	1098400.00	0.00	43.00	0.00	2096462.00	656880.00	0.00	656727.00	782818.00	37.00	0.00	0.00	2178844.00	931649.00	0.00	931607.00	315581.00	0.00	0.00	0.00	6.00	0.00	0.00	0.00	0.00	2.00	2687597.00	
191	4258268.00	2661034.00	8809.00	1582252.00	0.00	6174.00	4243024.00	1582338.00	0.00	1582196.00	1078542.00	0.00	4.00	0.00	2093469.00	663146.00	0.00	663252.00	767071.00	0.00	0.00	0.00	2149613.00	919193.00	0.00	918945.00	311472.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	10.00	2661040.00	
192	4314318.00	2710192.00	3309.00	1598682.00	0.00	2136.00	4309217.00	1598695.00	0.00	1598975.00	1111535.00	0.00	35.00	0.00	2146871.00	675224.00	0.00	675184.00	796433.00	30.00	0.00	0.00	2162370.00	923471.00	0.00	923791.00	315103.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	2.00	2710197.00	
193	4290825.00	2709027.00	6001.00	1572099.00	0.00	3698.00	4281186.00	1572026.00	0.00	1571994.00	1137195.00	0.00	9.00	0.00	2155762.00	675378.00	0.00	675372.00	805008.00	4.00	0.00	0.00	2125462.00	896648.00	0.00	896622.00	332187.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	7.00	2709028.00	
194	4331795.00	2767614.00	1677.00	1561445.00	0.00	1059.00	4329589.00	1561531.00	0.00	1561550.00	1206430.00	0.00	32.00	0.00	2195538.00	674414.00	0.00	674387.00	846707.00	30.00	0.00	0.00	2134010.00	887119.00	0.00	887164.00	359724.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	10.00	2767625.00	
195	4329046.00	2778534.00	2380.00	1546623.00	0.00	1510.00	4325955.00	1546998.00	0.00	1546959.00	1231975.00	0.00	7.00	0.00	2225049.00	680776.00	0.00	680757.00	863514.00	2.00	0.00	0.00	2100894.00	866225.00	0.00	866203.00	368461.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	2.00	2778540.00	
196	4336395.00	2787838.00	1418.00	1546370.00	0.00	769.00	4334571.00	1546498.00	0.00	1546529.00	1241460.00	0.00	25.00	0.00	2241525.00	684951.00	0.00	684944.00	871612.00	18.00	0.00	0.00	2092988.00	861548.00	0.00	861585.00	369848.00	0.00	0.00	0.00	7.00	0.00	0.00	0.00	0.00	2.00	2787839.00	
197	4327729.00	2782037.00	2388.00	1541954.00	0.00	1350.00	4320934.00	1540984.00	0.00	1540702.00	1239250.00	0.00	27.00	0.00	2252489.00	690554.00	0.00	690535.00	871399.00	1.00	0.00	0.00	2068474.00	850430.00	0.00	850167.00	367851.00	0.00	0.00	0.00	26.00	0.00	0.00	0.00	0.00	7.00	2782042.00	
198	4326206.00	2776536.00	1484.00	1547376.00	0.00	810.00	4325359.00	1547756.00	0.00	1547960.00	1229541.00	0.00	65.00	0.00	2266685.00	698577.00	0.00	698593.00	869498.00	17.00	0.00	0.00	2058643.00	849181.00	0.00	849367.00	360047.00	0.00	0.00	0.00	48.00	0.00	0.00	0.00	0.00	10.00	2776538.00	
199	4316615.00	2769291.00	2407.00	1543524.00	0.00	1393.00	4313583.00	1543665.00	0.00	1543674.00	1226206.00	0.00	17.00	0.00	2274361.00	703749.00	0.00	703712.00	866896.00	4.00	0.00	0.00	2039202.00	839916.00	0.00	839962.00	359311.00	0.00	0.00	0.00	13.00	0.00	0.00	0.00	0.00	2.00	2769294.00	
200	4326740.00	2779387.00	1143.00	1545689.00	0.00	521.00	4325199.00	1545713.00	0.00	1545755.00	1233665.00	0.00	60.00	0.00	2288464.00	708158.00	0.00	708201.00	872088.00	17.00	0.00	0.00	2036729.00	837555.00	0.00	837554.00	361577.00	0.00	0.00	0.00	43.00	0.00	0.00	0.00	0.00	1.00	2779392.00	
201	4330674.00	2805387.00	436.00	1524773.00	0.00	79.00	4329731.00	1524540.00	0.00	1524522.00	1280589.00	0.00	69.00	0.00	2323848.00	721851.00	0.00	721851.00	880145.00	1.00	0.00	0.00	2005873.00	802690.00	0.00	802671.00	400444.00	0.00	0.00	0.00	68.00	0.00	0.00	0.00	0.00	11.00	2805386.00	
202	4330026.00	2809233.00	204.00	1520552.00	0.00	37.00	4331109.00	1521125.00	0.00	1520903.00	1289001.00	0.00	20.00	0.00	2335144.00	722966.00	0.00	722858.00	889302.00	18.00	0.00	0.00	1995907.00	798160.00	0.00	798045.00	399701.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	5.00	2809237.00	
203	4373385.00	2643605.00	118.00	1729652.00	0.00	10.00	4371946.00	1729714.00	0.00	1729173.00	913067.00	0.00	4.00	0.00	2394891.00	870717.00	0.00	870375.00	653795.00	4.00	0.00	0.00	1977070.00	858997.00	0.00	858799.00	259275.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	2643606.00	
204	4379685.00	2593551.00	269.00	1785865.00	0.00	0.00	4378700.00	1785414.00	0.00	1785458.00	807784.00	0.00	13.00	0.00	2414501.00	914466.00	0.00	914409.00	585615.00	13.00	0.00	0.00	1964171.00	870950.00	0.00	871051.00	222170.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2593555.00	
205	4384216.00	2598998.00	311.00	1784907.00	0.00	1.00	4383852.00	1784985.00	0.00	1784967.00	813942.00	0.00	3.00	0.00	2426731.00	917032.00	0.00	917096.00	592600.00	3.00	0.00	0.00	1957166.00	867953.00	0.00	867872.00	221342.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.00	2599004.00	
206	4381309.00	2595296.00	126.00	1785888.00	0.00	0.00	4382713.00	1786372.00	0.00	1786419.00	809801.00	0.00	36.00	0.00	2438352.00	924146.00	0.00	924094.00	590076.00	36.00	0.00	0.00	1944282.00	862227.00	0.00	862324.00	219731.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	2595294.00	
207	4385513.00	2597353.00	208.00	1787952.00	0.00	0.00	4384524.00	1787744.00	0.00	1787659.00	809188.00	0.00	1.00	0.00	2453694.00	931366.00	0.00	931353.00	590974.00	1.00	0.00	0.00	1930898.00	856378.00	0.00	856306.00	218214.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	2597370.00	
208	4387711.00	2597806.00	239.00	1789666.00	0.00	0.00	4388079.00	1789897.00	0.00	1789801.00	808257.00	0.00	22.00	0.00	2462842.00	936011.00	0.00	935981.00	590828.00	22.00	0.00	0.00	1925135.00	853886.00	0.00	853820.00	217429.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2597801.00	
209	4379842.00	2593877.00	90.00	1785876.00	0.00	0.00	4378863.00	1785431.00	0.00	1785611.00	807857.00	0.00	3.00	0.00	2469377.00	938089.00	0.00	938192.00	593093.00	3.00	0.00	0.00	1909526.00	847343.00	0.00	847419.00	214764.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.00	2593886.00	
210	4381466.00	2595085.00	165.00	1786216.00	0.00	0.00	4382423.00	1786627.00	0.00	1786555.00	809095.00	0.00	23.00	0.00	2479474.00	942356.00	0.00	942326.00	594772.00	19.00	0.00	0.00	1902829.00	844272.00	0.00	844231.00	214322.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	1.00	2595084.00	
211	4382006.00	2595886.00	169.00	1785951.00	0.00	0.00	4380841.00	1785664.00	0.00	1785575.00	809638.00	0.00	6.00	0.00	2487034.00	945066.00	0.00	945005.00	596959.00	6.00	0.00	0.00	1893851.00	840600.00	0.00	840571.00	212680.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	2595895.00	
212	4376380.00	2593209.00	233.00	1782940.00	0.00	0.00	4377623.00	1783480.00	0.00	1783465.00	810666.00	0.00	26.00	0.00	2493117.00	947034.00	0.00	946993.00	599065.00	26.00	0.00	0.00	1884522.00	836447.00	0.00	836473.00	211602.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.00	2593210.00	
213	4365169.00	2585998.00	258.00	1778915.00	0.00	0.00	4363275.00	1778348.00	0.00	1778364.00	806552.00	0.00	3.00	0.00	2489945.00	946786.00	0.00	946732.00	596425.00	2.00	0.00	0.00	1873326.00	831563.00	0.00	831633.00	210129.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	10.00	2586005.00	
214	4369686.00	2589455.00	167.00	1780068.00	0.00	0.00	4369016.00	1779785.00	0.00	1779706.00	809432.00	0.00	13.00	0.00	2498296.00	949814.00	0.00	949850.00	598620.00	13.00	0.00	0.00	1870646.00	829973.00	0.00	829857.00	210816.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2589458.00	
215	4377769.00	2593100.00	266.00	1784404.00	0.00	0.00	4379351.00	1785070.00	0.00	1785113.00	809133.00	0.00	6.00	0.00	2510797.00	955986.00	0.00	955949.00	598856.00	6.00	0.00	0.00	1868525.00	829084.00	0.00	829164.00	210277.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.00	2593100.00	
216	4386918.00	2596736.00	236.00	1789947.00	0.00	0.00	4385415.00	1789569.00	0.00	1789573.00	806284.00	0.00	13.00	0.00	2522517.00	963175.00	0.00	963202.00	596127.00	13.00	0.00	0.00	1862925.00	826396.00	0.00	826371.00	210158.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	2596742.00	
217	4385826.00	2595535.00	103.00	1790188.00	0.00	0.00	4386767.00	1790529.00	0.00	1790501.00	805677.00	0.00	1.00	0.00	2531066.00	966192.00	0.00	966212.00	598661.00	1.00	0.00	0.00	1855643.00	824338.00	0.00	824289.00	207016.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	2595536.00	
218	4384541.00	2596559.00	85.00	1787897.00	0.00	0.00	4383191.00	1787481.00	0.00	1787422.00	808299.00	0.00	23.00	0.00	2532273.00	966384.00	0.00	966316.00	599550.00	23.00	0.00	0.00	1850954.00	821097.00	0.00	821106.00	208751.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2596569.00	
219	4374187.00	2590969.00	157.00	1783054.00	0.00	7.00	4374660.00	1783254.00	0.00	1783267.00	808122.00	0.00	5.00	0.00	2531957.00	965494.00	0.00	965538.00	600920.00	5.00	0.00	0.00	1842692.00	817760.00	0.00	817730.00	207202.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	2590974.00	
220	4372206.00	2587753.00	301.00	1784153.00	0.00	0.00	4371439.00	1783893.00	0.00	1783874.00	803616.00	0.00	7.00	0.00	2543820.00	972710.00	0.00	972709.00	598395.00	7.00	0.00	0.00	1827571.00	811183.00	0.00	811167.00	205221.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	2587750.00	
