second	tx	tx_get	tx_put	tx_del	rx	rx_getSucc	rx_putSucc	rx_delSucc
179	4718954.00	0.00	0.00	0.00	4159571.00	4159589.00	0.00	0.00	
180	4717905.00	0.00	0.00	0.00	4160404.00	4160360.00	0.00	0.00	
181	4710414.00	0.00	0.00	0.00	4160404.00	4160384.00	0.00	0.00	
182	4710585.00	0.00	0.00	0.00	4159419.00	4159450.00	0.00	0.00	
183	4684024.00	0.00	0.00	0.00	4161189.00	4161194.00	0.00	0.00	
184	4661794.00	0.00	0.00	0.00	4160470.00	4160423.00	0.00	0.00	
185	4667958.00	0.00	0.00	0.00	4160131.00	4160132.00	0.00	0.00	
186	4700690.00	0.00	0.00	0.00	4164632.00	4164633.00	0.00	0.00	
187	4707539.00	0.00	0.00	0.00	4166404.00	4166427.00	0.00	0.00	
188	4674965.00	0.00	0.00	0.00	4163466.00	4163445.00	0.00	0.00	
189	4684188.00	0.00	0.00	0.00	4163195.00	4163175.00	0.00	0.00	
190	4698736.00	0.00	0.00	0.00	4175536.00	4175536.00	0.00	0.00	
191	5063124.00	0.00	0.00	0.00	4433124.00	4433099.00	0.00	0.00	
192	5094611.00	0.00	0.00	0.00	4440651.00	4440670.00	0.00	0.00	
193	5081120.00	0.00	0.00	0.00	4441084.00	4441060.00	0.00	0.00	
194	5085237.00	0.00	0.00	0.00	4438882.00	4438830.00	0.00	0.00	
195	5061272.00	0.00	0.00	0.00	4440034.00	4440089.00	0.00	0.00	
196	5078513.00	0.00	0.00	0.00	4441855.00	4441838.00	0.00	0.00	
197	5077877.00	0.00	0.00	0.00	4444270.00	4444296.00	0.00	0.00	
198	5063546.00	0.00	0.00	0.00	4441277.00	4441252.00	0.00	0.00	
199	5072092.00	0.00	0.00	0.00	4446309.00	4446266.00	0.00	0.00	
200	5055506.00	0.00	0.00	0.00	4445105.00	4445142.00	0.00	0.00	
201	5046268.00	0.00	0.00	0.00	4442664.00	4442652.00	0.00	0.00	
202	5049757.00	0.00	0.00	0.00	4447437.00	4447439.00	0.00	0.00	
203	5059722.00	0.00	0.00	0.00	4446814.00	4446829.00	0.00	0.00	
204	5045208.00	0.00	0.00	0.00	4446848.00	4446782.00	0.00	0.00	
205	5114621.00	0.00	0.00	0.00	4455961.00	4455985.00	0.00	0.00	
206	5101937.00	0.00	0.00	0.00	4457330.00	4457357.00	0.00	0.00	
207	5100594.00	0.00	0.00	0.00	4458078.00	4458015.00	0.00	0.00	
208	5088793.00	0.00	0.00	0.00	4456182.00	4456206.00	0.00	0.00	
209	5065344.00	0.00	0.00	0.00	4449811.00	4449796.00	0.00	0.00	
210	5051071.00	0.00	0.00	0.00	4445761.00	4445743.00	0.00	0.00	
211	5064950.00	0.00	0.00	0.00	4451951.00	4451925.00	0.00	0.00	
212	5065437.00	0.00	0.00	0.00	4452023.00	4452068.00	0.00	0.00	
213	5042962.00	0.00	0.00	0.00	4453572.00	4453579.00	0.00	0.00	
214	5056404.00	0.00	0.00	0.00	4454929.00	4454927.00	0.00	0.00	
215	5059715.00	0.00	0.00	0.00	4456940.00	4456921.00	0.00	0.00	
216	5075374.00	0.00	0.00	0.00	4455576.00	4455567.00	0.00	0.00	
217	5069783.00	0.00	0.00	0.00	4453010.00	4453002.00	0.00	0.00	
218	5060366.00	0.00	0.00	0.00	4453390.00	4453394.00	0.00	0.00	
219	5042260.00	0.00	0.00	0.00	4450100.00	4450071.00	0.00	0.00	
220	5070281.00	0.00	0.00	0.00	4457669.00	4457720.00	0.00	0.00	
221	5104670.00	0.00	0.00	0.00	4467475.00	4467414.00	0.00	0.00	
222	5102283.00	0.00	0.00	0.00	4468328.00	4468327.00	0.00	0.00	
223	5085250.00	0.00	0.00	0.00	4468159.00	4468168.00	0.00	0.00	
224	5085469.00	0.00	0.00	0.00	4471128.00	4471142.00	0.00	0.00	
225	5068289.00	0.00	0.00	0.00	4462715.00	4462680.00	0.00	0.00	
226	5059211.00	0.00	0.00	0.00	4456684.00	4456727.00	0.00	0.00	
227	5066297.00	0.00	0.00	0.00	4456471.00	4456470.00	0.00	0.00	
228	5048825.00	0.00	0.00	0.00	4456137.00	4456125.00	0.00	0.00	
229	5067446.00	0.00	0.00	0.00	4457274.00	4457256.00	0.00	0.00	
230	5045981.00	0.00	0.00	0.00	4457576.00	4457551.00	0.00	0.00	
231	5046350.00	0.00	0.00	0.00	4461050.00	4461068.00	0.00	0.00	
232	5050235.00	0.00	0.00	0.00	4463941.00	4463920.00	0.00	0.00	
233	5032737.00	0.00	0.00	0.00	4463929.00	4463958.00	0.00	0.00	
234	5053008.00	0.00	0.00	0.00	4462121.00	4462116.00	0.00	0.00	
235	5093603.00	0.00	0.00	0.00	4463264.00	4463244.00	0.00	0.00	
236	5094100.00	0.00	0.00	0.00	4463399.00	4463362.00	0.00	0.00	
237	5069038.00	0.00	0.00	0.00	4458156.00	4458157.00	0.00	0.00	
238	5048697.00	0.00	0.00	0.00	4459014.00	4459026.00	0.00	0.00	
239	5038999.00	0.00	0.00	0.00	4463299.00	4463300.00	0.00	0.00	
240	5041526.00	0.00	0.00	0.00	4459064.00	4459100.00	0.00	0.00	
241	5058196.00	0.00	0.00	0.00	4463941.00	4463895.00	0.00	0.00	
242	5098865.00	0.00	0.00	0.00	4473485.00	4473463.00	0.00	0.00	
243	5100617.00	0.00	0.00	0.00	4472439.00	4472500.00	0.00	0.00	
